,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Coin
0,0.013485,0.021483,0.013152,0.020893000000000002,216,-,0.017582,0.018583,0.014525,0.015841,31193,6593240,0.055346,0.061367,0.047577,0.054522,351483,20754700,0.079282,0.086792,0.073244,0.082881,138733,29730700,,,,,,,,,,,,,HVN
0,0.062556,0.065686,0.061564,0.065278,1945280,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENC
0,107.08,107.33,106.97,107.16,-,66331200,126.07,128.46,122.98,123.71,25429,78098800,40.62,51.55,39.57,51.27,9055,25163200,17.23,17.53,15.02,16.36,2126,10672700,3.11,3.76,3.07,3.55,190,1751550,1.92,1.98,1.91,1.96,192,1056060,OMNI
0,0.263376,0.636899,0.172,0.53388,-,51274,0.850157,0.901502,0.840795,0.8473809999999999,-,1264300,0.489556,0.553277,0.38049,0.509691,-,1193740,4.33,4.48,3.12,3.19,522720,16890000,0.410232,0.441487,0.393133,0.41563500000000003,16511,2583880,0.249221,0.278056,0.214236,0.223108,244741,2650510,XPM
0,0.003286,0.003518,0.002821,0.002821,271889,-,0.002332,0.00244,0.002252,0.0022960000000000003,78369,18115000,,,,,,,,,,,,,,,,,,,,,,,,,STQ
0,0.026304,0.026727,0.025058,0.026253,28018,-,0.020875,0.024266,0.020875,0.023982,322292,60818900,0.017321,0.02106,0.016323,0.018772999999999998,104917,85655000,0.003253,0.003576,0.003178,0.0033759999999999997,5645,15162000,,,,,,,,,,,,,ATM
0,0.015541,0.017994,0.015528,0.017994,474748,-,0.007066,0.00734,0.00542,0.005849,36754,-,,,,,,,,,,,,,,,,,,,,,,,,,ACAT
0,0.095379,0.1074,0.007989,0.008204000000000001,43,-,0.060487,0.062788,0.018025,0.029934,158,-,0.051205,0.059087,0.047426,0.050516000000000005,15290,1178140,0.314726,0.349171,0.308499,0.347634,203624,7241310,0.232976,0.263077,0.232523,0.24625999999999998,349069,10720800,,,,,,,INCNT
0,0.153742,0.576205,0.078355,0.198276,11878,-,0.19714,0.239287,0.154607,0.179776,29624,7885620,0.183975,0.189661,0.169418,0.176799,208600,7358990,0.768951,0.829538,0.631156,0.646859,4477550,30758000,,,,,,,,,,,,,TIX
0,0.000313,0.000313,0.0003,0.000304,13,12777,0.000214,0.000251,0.00021,0.000225,7,9000,3e-05,3e-05,2.7e-05,2.7000000000000002e-05,1,1425,0.000228,0.000242,0.000227,0.000239,36,12697,0.000126,0.000149,0.000126,0.000128,14,9311,0.000506,0.000507,0.00048,0.000493,77,52124,MUE
0,0.38647,0.454806,0.370399,0.43765200000000004,1024180,-,0.543494,0.590827,0.454131,0.537044,1310100,28234800,,,,,,,,,,,,,,,,,,,,,,,,,BPT
0,1.17,1.17,0.673242,1.16,4372,-,0.931728,0.947136,0.805294,0.897647,10564,-,1.02,1.02,0.773469,0.93022,11729,5260760,1.05,1.14,0.762047,1.05,19561,10721200,,,,,,,,,,,,,PZM
0,0.032102,0.034558,0.030073,0.033657,3616410,-,0.03072,0.031799,0.029316,0.030273,1884880,-,,,,,,,,,,,,,,,,,,,,,,,,,YEE
0,2e-06,2e-06,1e-06,1e-06,1051,151821,3e-06,3e-06,3e-06,3e-06,3456,346020,,,,,,,1.5e-07,1.9e-07,1.4e-07,1.5e-07,52,31996,1.1e-07,1.4e-07,1.1e-07,1.1e-07,80,32645,3.1e-07,3.8e-07,3.1e-07,3.1e-07,310,92330,DIME
0,0.001286,0.001556,0.000546,0.0015550000000000002,384,-,0.000955,0.001042,0.000926,0.0010119999999999999,113,-,0.032803,0.036663,0.022617,0.032007,82945,885692,0.040265,0.042442,0.03542,0.037846,17286,1650880,0.400615,0.50454,0.386077,0.5044770000000001,338044,17667100,,,,,,,POSW
0,0.002443,0.003858,0.002442,0.003841,9,9590,0.005842,0.006869,0.004773,0.004872,82,28794,0.183643,0.211786,0.170144,0.194644,221770,1287590,0.880753,1.01,0.845689,0.9940450000000001,522434,8885390,0.771483,0.779065,0.690231,0.7340180000000001,171337,12062600,,,,,,,PASC
0,0.014514,0.014514,0.013846,0.014129,16764,-,0.018952,0.019124,0.018515,0.018668,1708,18952400,0.032321,0.034381,0.030613,0.033991,268887,32320700,0.059253,0.063997,0.045657,0.053974,15094,59253000,,,,,,,,,,,,,XPA
0,0.483592,0.483592,0.403047,0.405516,8757,-,0.392634,0.438816,0.323369,0.332279,3368770,4634430,1.65,1.68,1.14,1.34,994683,21423600,,,,,,,,,,,,,,,,,,,ARN
0,0.000209,0.00021,0.000208,0.00020899999999999998,26524,-,0.00013,0.000157,0.00013,0.000143,36303,615501,0.003988,0.004001,0.003162,0.0038420000000000004,255131,16058300,0.000939,0.001124,0.000934,0.001047,34600,10069400,,,,,,,,,,,,,COLX
0,0.291246,0.291246,0.273507,0.285769,49895,-,0.080517,0.091333,0.074591,0.076337,40405,12846700,,,,,,,,,,,,,,,,,,,,,,,,,SHIP
0,8.35,8.84,8.04,8.08,506294,-,4.28,4.69,3.84,4.32,26770,16134400,4.46,4.56,3.2,3.26,17335,16988400,5.84,6.7,5.49,6.42,165579,22324300,,,,,,,,,,,,,PLBT
0,0.205975,0.209759,0.173826,0.189047,12451100,-,0.075609,0.084779,0.074272,0.083851,2141500,33264500,,,,,,,,,,,,,,,,,,,,,,,,,SOC
0,0.391918,0.417715,0.387712,0.401564,49180,-,0.839814,0.879198,0.72643,0.843792,966158,21003100,0.379708,0.412678,0.37835,0.405592,227046,9496210,1.27,1.33,1.23,1.3,1241870,31767100,,,,,,,,,,,,,OAX
0,11.23,14.02,11.13,11.41,9395,-,6.24,6.25,4.42,4.69,21287,22946500,5.01,5.18,4.43,4.94,193509,18868100,4.51,4.51,3.73,4.16,7220,17256500,,,,,,,,,,,,,PPY
0,0.546783,0.865129,0.483189,0.660285,100579,-,0.399183,0.498839,0.396327,0.442011,15777,1950640,4.02,4.08,2.85,3.1,265644,26590600,1.08,1.37,0.970574,1.23,61512,9276570,,,,,,,,,,,,,BIS
0,0.03996,0.070375,0.031722,0.067872,294933,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BERRY
0,0.001982,0.002363,0.001518,0.002013,270,15134,0.001664,0.001909,0.001637,0.001685,80,22953,0.003864,0.00407,0.003659,0.0038880000000000004,8361,75363,0.004163,0.00417,0.00339,0.0033979999999999995,52,92688,0.003133,0.003691,0.002631,0.0032020000000000004,1068,69035,0.128319,0.128319,0.119652,0.122548,907,2925090,RBY
0,0.479226,0.524833,0.432163,0.444042,2381560,-,0.217778,0.223493,0.198037,0.21098899999999998,2597930,16674000,,,,,,,,,,,,,,,,,,,,,,,,,DADI
0,0.035224,0.042008,0.029617,0.03315,887638,-,0.336237,0.52111,0.299389,0.39621799999999996,5142840,-,0.095116,0.096704,0.073505,0.08932899999999999,508002,31482700,,,,,,,,,,,,,,,,,,,CAPP
0,0.049265,0.064637,0.046291,0.064637,13888,-,0.036461,0.039949,0.03013,0.038223,198759,21566600,0.068649,0.116674,0.05645,0.094189,27582,40605700,,,,,,,,,,,,,,,,,,,DRT
0,1.22,1.37,1.12,1.14,14848,-,0.503602,0.618616,0.449567,0.618002,6284,25740800,,,,,,,,,,,,,,,,,,,,,,,,,SWM
0,0.664313,0.681424,0.633388,0.6444439999999999,136310,-,1.16,1.38,1.01,1.11,2293600,46248200,0.688059,0.688059,0.577466,0.581125,675450,27522400,,,,,,,,,,,,,,,,,,,BOT
0,0.261369,0.278654,0.238085,0.24635100000000001,54807,-,0.669695,0.771835,0.657274,0.7172350000000001,858803,-,0.475616,0.497373,0.286737,0.462962,4703180,31082200,,,,,,,,,,,,,,,,,,,QBT
0,0.137486,0.137532,0.081207,0.107759,3473,-,0.028205,0.033596,0.027995,0.029825,868,12804,0.03333,0.039017,0.013477,0.014505,6472,29791,0.500357,0.543761,0.489029,0.502923,57893,585607,0.427889,0.457283,0.424423,0.42644399999999993,27293,1578220,3.6,3.63,2.72,3.3,951547,28426300,EXP
0,41.53,51.66,41.26,45.87,15683,-,51.82,54.19,48.26,54.19,8421,29319700,42.7,43.44,36.45,37.71,21984,24958500,,,,,,,,,,,,,,,,,,,ICOS
0,1.89,1.89,0.584677,0.649578,284896,-,0.28604,0.327209,0.272026,0.288069,116967,18574500,0.394036,0.402353,0.375383,0.39599,24616,25587400,,,,,,,,,,,,,,,,,,,PRG
0,0.217856,0.304995,0.217856,0.282686,163778,-,0.194844,0.197756,0.173334,0.186823,37749,7856700,0.604116,0.625161,0.506345,0.5905819999999999,3459850,47024000,,,,,,,,,,,,,,,,,,,LA
0,0.255379,0.262508,0.249795,0.252769,13261300,-,0.073828,0.087676,0.071031,0.073766,3711490,14391300,,,,,,,,,,,,,,,,,,,,,,,,,MEE
0,0.074215,0.074254,0.015803,0.028443,99,18131,0.000242,0.000249,0.000242,0.000248,7,439,0.000489,0.000507,0.00012,0.000336,8,2403,0.009447,0.009887,0.00861,0.008811,1460,91744,0.137484,0.147532,0.133217,0.138193,7187,2045460,,,,,,,ZOI
0,0.110866,0.150455,0.110866,0.150455,957302,-,0.077605,0.08057,0.064982,0.069257,1009550,38910600,0.026884,0.028537,0.026477,0.027349000000000002,1722200,13479400,,,,,,,,,,,,,,,,,,,CAT
0,0.014345,0.014577,0.014287,0.014577000000000001,451064,-,0.005509,0.006161,0.005012,0.005633,366083,28487800,,,,,,,,,,,,,,,,,,,,,,,,,CV
0,1.01,1.05,0.982764,1.03,3784,565894,1.01,1.03,0.951104,1.01,45000,392428,1.01,1.08,0.981986,1.02,10478,947522,1.02,1.05,0.979094,1.04,957,445117,1.13,1.26,1.12,1.21,7281,140587,0.959119,1.08,0.959119,1.01,323,103638,BITUSD
0,0.722637,0.726594,0.703805,0.724428,1031,-,0.936657,0.971781,0.511285,0.6292270000000001,3145,-,0.663882,0.721564,0.540908,0.583287,3021930,15418200,,,,,,,,,,,,,,,,,,,MTX
0,0.047414,0.058237,0.046217,0.057851,22870,-,0.354383,0.355388,0.270911,0.30537800000000004,126435,13666100,0.403546,0.431404,0.337553,0.366126,124366,25087000,,,,,,,,,,,,,,,,,,,DNA
0,0.010217,0.010343,0.007699,0.010209999999999999,1988,120562,0.00439,0.005428,0.004142,0.005369,378,69739,0.003427,0.00352,0.00119,0.001326,435,72924,0.01136,0.011444,0.007131,0.009585,3526,353045,0.003873,0.004047,0.003352,0.0033520000000000004,67,130187,0.018001,0.020137,0.01796,0.019024,940,616864,SLR
0,0.001214,0.001514,0.001039,0.001429,1086,243458,0.000726,0.000837,0.000473,0.000573,1682,147198,0.000387,0.000767,0.000308,0.000531,700,77528,0.000368,0.000394,0.000368,0.000388,85,73823,0.39303,0.39632,0.3445,0.35983000000000004,171058,79977500,,,,,,,NLC2
0,0.033055,0.033055,0.032137,0.033055,770452,-,0.228393,0.30046,0.213504,0.286611,12719000,-,0.073533,0.078712,0.073015,0.07656900000000001,914208,42798100,,,,,,,,,,,,,,,,,,,TSL
0,0.998618,1.11,0.998618,1.1,2510470,-,0.972751,1.07,0.908357,1.03,2232320,34231400,0.2628,0.288373,0.242981,0.266908,135663,10297400,,,,,,,,,,,,,,,,,,,MOT
0,0.007169,0.007169,0.006854,0.006869,24527,-,0.00646,0.006625,0.0061,0.006145,29468,-,0.009316,0.009719,0.009066,0.009325,38672,1958240,0.012119,0.012172,0.011075,0.011212999999999999,3783,2458380,0.043624,0.044221,0.026846,0.030802,706432,9352580,,,,,,,LMC
0,0.631525,0.965112,0.624149,0.961299,899137,-,0.277572,0.280539,0.245683,0.27666399999999997,20370,-,0.080859,0.094624,0.076924,0.090289,21306,9029870,,,,,,,,,,,,,,,,,,,ZAP
0,0.822199,0.846038,0.821619,0.846038,56068,-,1.26,1.48,1.25,1.36,63631,6499720,2.21,2.31,2.09,2.26,13415,11346200,,,,,,,,,,,,,,,,,,,DIVX
0,3.03,3.23,2.74,3.08,7499,-,3.34,3.91,3.26,3.56,40932,-,0.314541,0.322699,0.220548,0.304027,4239,-,,,,,,,,,,,,,,,,,,,EVR
0,4.1e-05,4.1e-05,3.2e-05,4e-05,9656,-,0.000243,0.00025,0.000174,0.000178,12020,1398720,0.000284,0.000316,0.000243,0.00028900000000000003,13498,1702990,0.008149,0.012621,0.006659,0.012042,18735400,48924800,,,,,,,,,,,,,LINDA
0,0.162671,0.166808,0.145625,0.145625,5978,812236,0.723668,0.759755,0.718855,0.722082,17807,3840990,10.19,10.39,9.7,10.05,388381,62223000,58.38,60.22,55.72,56.61,3140970,345452000,290.84,304.5,240.19,256.07,2261840,1818670000,,,,,,,BCC
0,0.102633,0.102755,0.10228,0.10263299999999999,87,-,0.375578,0.51572,0.375578,0.468817,299629,-,0.688003,0.785022,0.641267,0.779591,200581,15650600,0.517393,0.529788,0.494857,0.517259,25559,11769500,0.527276,0.548147,0.519577,0.5361739999999999,5074,11994400,,,,,,,DTB
0,0.2375,0.280553,0.234043,0.278092,77268,-,0.384627,0.389666,0.265746,0.28879299999999997,21393,-,0.075003,0.078274,0.070936,0.077376,1368,7875320,,,,,,,,,,,,,,,,,,,FDX
0,2.39,3.27,2.05,3.09,328108,-,0.942417,1.48,0.890078,1.22,503947,16492300,,,,,,,,,,,,,,,,,,,,,,,,,COV
0,0.86309,0.865135,0.841509,0.8415090000000001,592273,25892700,0.823521,0.839158,0.781605,0.791076,720522,24746200,0.54744,0.594301,0.536928,0.592171,1646490,16450200,0.621483,0.673706,0.620093,0.673706,693530,13196000,,,,,,,,,,,,,BMC
0,0.202599,0.208361,0.158852,0.173844,1238,-,0.23821,0.291057,0.210067,0.21041500000000002,16435,7146290,0.138929,0.144715,0.133906,0.138181,2296,4167860,0.954921,1.02,0.830205,0.939227,38273,28647600,,,,,,,,,,,,,OCT
0,0.118221,0.118221,0.118165,0.118165,34753,-,0.037591,0.037738,0.031285,0.034079000000000005,14972,-,,,,,,,,,,,,,,,,,,,,,,,,,CAS
0,0.000759,0.000826,0.000722,0.000722,3271,967389,0.001451,0.001644,0.001442,0.001491,1149,-,0.000606,0.000606,0.00058,0.000589,379,-,0.001096,0.001117,0.001096,0.001106,0,-,0.001152,0.001152,0.000995,0.001015,106,1571320,0.000894,0.000896,0.000264,0.00028700000000000004,1414,1228890,MUSE
0,0.118093,0.144388,0.103253,0.139312,122971,-,0.071859,0.073514,0.067052,0.07156599999999999,443359,-,,,,,,,,,,,,,,,,,,,,,,,,,DXT
0,0.566127,0.668504,0.543046,0.668504,937600,-,0.209967,0.230535,0.146877,0.187038,364539,29860600,0.070785,0.086131,0.07078,0.08225299999999999,213191,10066700,,,,,,,,,,,,,,,,,,,TAU
0,0.018169,0.02816,0.018116,0.024151,4409,24157,0.000697,0.000937,0.000695,0.0008119999999999999,6,1158,,,,,,,,,,,,,0.000544,0.000566,0.000411,0.000562,4,3315,0.003838,0.005007,0.003453,0.004984000000000001,87,39285,BSD
0,0.691621,0.838139,0.668217,0.7673439999999999,4394980,-,0.09839,0.133635,0.09839,0.12038,616872,-,0.049406,0.051234,0.044427,0.045192,414600,9863460,,,,,,,,,,,,,,,,,,,MDT
0,0.444059,1.36,0.444059,0.963741,14911900,-,0.081877,0.083666,0.069307,0.07331900000000001,1331690,-,0.033837,0.035035,0.0313,0.032012,2447070,12520800,,,,,,,,,,,,,,,,,,,EKO
0,0.57203,0.573676,0.309842,0.532033,80,47170,0.313135,0.313405,0.294796,0.296313,12,31680,0.451346,0.459955,0.294478,0.361829,448,93830,2.19,2.33,1.88,1.92,3729,1186610,2.88,3.08,2.56,2.56,15455,2411580,0.591409,0.609028,0.55931,0.5758949999999999,8334,1099140,CLAM
0,0.143139,0.261161,0.143139,0.211981,337890,-,0.343949,0.39357,0.34353,0.376515,265856,13019400,1.17,1.27,1.08,1.27,536502,44929200,0.320824,0.326962,0.281264,0.300604,22451,12364100,,,,,,,,,,,,,ALIS
0,0.080819,0.09516,0.078211,0.078211,51162,-,0.59275,1.26,0.414615,0.461258,445312,45139100,0.287887,0.315227,0.244945,0.293903,23480,24470400,0.428037,0.46134,0.343034,0.384424,225757,42803700,,,,,,,,,,,,,XRL
0,0.004715,0.005866,0.004219,0.0045119999999999995,67637,183044,0.002065,0.002605,0.001784,0.0021379999999999997,31656,253441,0.00277,0.003187,0.002272,0.002475,67879,833447,0.000236,0.000301,0.000236,0.000251,837,124361,8.1e-05,8.5e-05,7.7e-05,8.499999999999999e-05,276,79631,5.7e-05,5.8e-05,5.5e-05,5.6000000000000006e-05,29,63894,XMY
0,1e-05,1.9e-05,9e-06,1e-05,1754,72279,0.000108,0.000115,9.1e-05,9.7e-05,156478,2870440,2e-06,2e-06,2e-06,2e-06,1509,114957,2.9e-07,6.2e-07,2.7e-07,2.9e-07,600,37313,6e-07,6.6e-07,5.9e-07,5.9e-07,257,118139,4.4e-07,4.5e-07,4.1e-07,4.1e-07,1109,92130,MOON
0,0.064269,0.065884,0.060423,0.06358,456164,-,0.029471,0.033256,0.028031,0.033256,45053,12230600,,,,,,,,,,,,,,,,,,,,,,,,,MWAT
0,0.140886,0.141475,0.138993,0.138993,467,145852,0.455238,0.521841,0.394548,0.509883,4880,1620740,1.95,2.43,1.95,2.4,48551,12966300,1.89,1.96,1.86,1.9,34455,14403500,1.95,2.0,1.79,1.89,242542,15897700,,,,,,,SWT
0,0.000193,0.000281,0.000169,0.000217,321,7025,0.000487,0.000489,0.000228,0.000234,28,18375,0.000104,0.000118,8.5e-05,0.000106,22,4198,0.000344,0.00035,0.00029,0.000315,27,16319,0.000729,0.00076,0.000629,0.0006309999999999999,199,44564,0.004597,0.004629,0.004375,0.004520000000000001,331,316174,OK
0,0.091949,0.100368,0.083998,0.099512,21724,3289810,0.466107,0.475203,0.397837,0.439881,262072,16676800,0.184899,0.307584,0.179907,0.21716999999999997,185363,6615470,1.66,1.81,1.55,1.71,911312,59272900,,,,,,,,,,,,,IXT
0,0.345259,0.536981,0.345259,0.53685,693702,-,0.113547,0.114121,0.094402,0.10828800000000001,89014,39302900,0.02927,0.035382,0.02727,0.035287,26293,10378400,,,,,,,,,,,,,,,,,,,BDG
0,0.386384,0.483263,0.382225,0.42831899999999995,2150570,-,0.541925,0.567351,0.462737,0.46330600000000005,1345440,-,0.243697,0.248868,0.222356,0.23854899999999998,575359,12078300,,,,,,,,,,,,,,,,,,,PRA
0,0.330211,0.342784,0.233693,0.317758,2442080,-,0.178083,0.18327,0.149667,0.15178,52506,35794700,,,,,,,,,,,,,,,,,,,,,,,,,IPL
0,0.012776,0.015515,0.012776,0.015515000000000001,93524,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLR
0,0.078511,0.380913,0.063329,0.216768,239848,7851080,0.29211,0.385652,0.262279,0.326079,316354,29211000,,,,,,,,,,,,,,,,,,,,,,,,,AURA
0,0.000666,0.000695,0.000615,0.0006900000000000001,856596,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANCA
0,0.341763,0.462604,0.340096,0.461467,11868,-,0.369739,0.398133,0.289623,0.397233,5213,11147700,1.46,1.53,0.976392,1.22,21411,44048000,,,,,,,,,,,,,,,,,,,ART
0,0.136878,0.149163,0.136856,0.140817,675903,-,0.081073,0.089706,0.080199,0.08759299999999999,123091,15039200,,,,,,,,,,,,,,,,,,,,,,,,,RNT
0,0.239254,0.281003,0.215062,0.277871,1107220,-,0.069591,0.069605,0.054763,0.061437,104978,-,,,,,,,,,,,,,,,,,,,,,,,,,BEE
0,17.62,18.53,10.65,18.24,1043310,-,13.77,14.46,11.38,14.06,310448,13108000,3.68,6.95,3.66,4.93,84208,3502320,,,,,,,,,,,,,,,,,,,HWC
0,0.648183,0.729341,0.611011,0.716479,3256,-,0.217363,0.231248,0.214865,0.227987,492612,15215400,0.386835,0.396114,0.284586,0.325345,1161400,27078500,0.173673,0.197519,0.170142,0.183203,836780,12157100,,,,,,,,,,,,,PTOY
0,1.13,1.31,0.993737,1.24,352020,-,0.877045,0.972888,0.866388,0.940406,4377980,-,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
0,0.028961,0.054766,0.028961,0.041777,69996,-,0.025329,0.027136,0.016169,0.019646,1409,24124500,0.014738,0.016063,0.012586,0.016018,1153,14036800,0.010202,0.011338,0.010146,0.011176,730,9717020,,,,,,,,,,,,,TGT
0,1.21,1.42,1.21,1.21,1294120,-,1.07,1.16,0.696913,0.843535,975575,31535400,0.45485,0.48108,0.437167,0.476992,789870,13463600,0.718556,0.720638,0.598478,0.614996,1126800,30390000,,,,,,,,,,,,,STX
0,0.142892,0.142892,0.117635,0.119487,90795,-,0.451509,0.476735,0.340555,0.381825,144376,6089140,1.16,1.26,1.04,1.05,162849,14451000,,,,,,,,,,,,,,,,,,,ALQO
0,0.251228,0.35336,0.23649,0.24561599999999997,1409400,-,0.015679,0.018778,0.013805,0.016953,29537,-,0.004257,0.004533,0.003912,0.004403,4891,8907570,,,,,,,,,,,,,,,,,,,DIM
0,0.017405,0.017479,0.016003,0.016094,176692,-,0.019539,0.020737,0.018373,0.019106,152129,10610400,,,,,,,,,,,,,,,,,,,,,,,,,LYM
0,0.043089,0.049307,0.023449,0.046152,20398,-,0.050522,0.065172,0.043646,0.06282599999999999,18045,27781700,0.029261,0.044801,0.028506,0.034037,3937,16090200,0.028633,0.029593,0.016479,0.017093999999999998,1333,15745100,,,,,,,,,,,,,CREDO
0,2.06,3.17,2.06,3.16,42049,-,0.96664,1.23,0.830224,1.07,63944,420356,28.79,31.96,26.78,28.09,745202,26749900,,,,,,,,,,,,,,,,,,,LUX
0,0.031224,0.036684,0.031172,0.036666000000000004,35294,-,0.01618,0.016406,0.009347,0.014515,80673,8089860,,,,,,,,,,,,,,,,,,,,,,,,,RMT
0,0.196736,0.201072,0.165931,0.189275,95485,-,0.114469,0.230864,0.080953,0.203093,61630,-,0.180461,0.264653,0.169398,0.182828,71889,17235100,,,,,,,,,,,,,,,,,,,OXY
0,0.118283,0.118792,0.09061,0.091843,949705,-,0.06623,0.069749,0.063606,0.064653,34497,12817900,,,,,,,,,,,,,,,,,,,,,,,,,AIT
0,4e-06,4e-06,4e-06,4e-06,66,295587,6e-06,6e-06,6e-06,6e-06,1,528811,3.6e-07,4.7e-07,3.2e-07,3.8e-07,19,33939,1e-07,2.2e-07,6.4e-08,6.5e-08,82,9794,7.3e-08,7.7e-08,5.1e-08,7.1e-08,8,7075,9.1e-08,1.2e-07,8.8e-08,1.1e-07,5,5442,NYC
0,1.11,1.31,0.894155,1.05,1226,520201,0.316582,0.335254,0.29951,0.30145,3369,261291,0.34416,0.350524,0.300478,0.301028,12035,523564,0.02799,0.030168,0.027868,0.029831,383,66520,0.020195,0.024372,0.020017,0.020083,118,87271,0.019498,0.02039,0.017878,0.018253,775,143497,BBR
0,4.42,5.49,4.13,4.96,244479,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITG
0,7.1e-05,0.000455,7.1e-05,0.00044800000000000005,4,2521,0.000462,0.000499,0.000378,0.00038199999999999996,28,461774,0.000206,0.00021,0.000166,0.000166,0,205727,0.000262,0.000278,0.000224,0.00022400000000000002,206,32900,8.6e-05,8.9e-05,8.6e-05,8.9e-05,13,18616,0.000342,0.000392,0.000334,0.000381,2479,135581,FLDC
0,0.067017,0.067526,0.066455,0.066455,17000,-,0.061379,0.079054,0.05946,0.075991,1493,-,0.074325,0.074875,0.074258,0.074482,7,-,0.089898,0.094085,0.050502,0.083858,1238,-,0.455754,0.494529,0.367249,0.48176899999999995,30123,12372500,,,,,,,HEAT
0,0.003763,0.006408,0.002712,0.004635,-,110346,0.01998,0.022658,0.016499,0.019056,7808,703188,0.008428,0.008866,0.00638,0.0075959999999999995,512,347142,0.000929,0.000979,0.000845,0.000926,228,43640,0.000252,0.000291,0.000248,0.000264,7,20377,0.000867,0.000956,0.000844,0.000893,620,88068,FLO
0,0.80497,1.55,0.777073,1.18,33962,-,2.16,2.22,1.84,2.12,14000,15156500,5.86,6.08,3.68,5.07,752334,41030800,2.43,2.64,2.33,2.62,6549,17031900,,,,,,,,,,,,,DICE
0,0.174538,0.181619,0.174484,0.181528,26234,-,0.112716,0.147256,0.10574,0.11538499999999999,76385,7930900,0.140031,0.146702,0.119346,0.11934600000000001,28448,14657500,,,,,,,,,,,,,,,,,,,DBET
0,0.045475,0.056097,0.042316,0.05039,6474,-,0.068351,0.102637,0.068351,0.091137,30872,117926,0.007049,0.009058,0.006969,0.0073939999999999995,105,19678,0.005833,0.007085,0.005505,0.005507,977,23829,0.002865,0.00288,0.002582,0.002823,251,18774,0.016635,0.01665,0.014897,0.015427000000000001,3112,141490,NEOS
0,0.257266,0.259147,0.074258,0.13236199999999998,292608,-,0.072329,0.073703,0.062823,0.065756,138282,18540800,,,,,,,,,,,,,,,,,,,,,,,,,AXP
0,0.426167,0.434062,0.42538,0.43206000000000006,351032,-,1.55,1.77,1.55,1.65,383622,44548500,0.372876,0.378727,0.334391,0.339858,75798,10710100,,,,,,,,,,,,,,,,,,,NEU
0,3.09,3.1,3.08,3.09,3952,-,,,,,,,1.04,1.25,1.03,1.25,8,-,1.3,2.54,1.01,2.5,2256,-,9.98,10.45,8.14,8.22,117627,8484500,,,,,,,PLU
0,53.0,65.02,44.93,55.52,3753,-,115.94,116.13,98.09,110.9,1590,117790,125.77,125.85,117.86,118.73,1530,127784,132.0,136.64,114.55,128.72,2542,134112,598.56,623.3,448.56,462.44,5116,3933530,0.101127,0.108139,0.099785,0.102448,39752,9098500,XAUR
0,0.044685,0.053699,0.044685,0.053536,78892,-,0.081031,0.08241,0.065313,0.078457,284928,15507800,0.054959,0.060875,0.048146,0.048146,46112,10518200,0.071818,0.077306,0.065977,0.071841,23904,13744700,,,,,,,,,,,,,IFT
0,0.8951,1.37,0.840433,1.37,10317,-,2.89,3.15,2.1,2.84,38490,2461890,22.81,40.29,21.92,37.38,1478440,21769800,3.85,4.26,3.13,4.26,64230,4793600,3.41,3.45,2.94,3.18,71841,7606430,,,,,,,DBIX
0,0.005469,0.005626,0.005187,0.005609,62212,-,0.005838,0.006179,0.005643,0.0057929999999999995,35400,9856160,0.007722,0.007792,0.007243,0.007527,32232,13283300,0.00816,0.009031,0.007517,0.008187,42517,10861600,,,,,,,,,,,,,TOA
0,0.002494,0.002707,0.002484,0.002702,12041,-,0.172052,0.266853,0.169276,0.251752,9563020,69681500,0.036295,0.036943,0.027388,0.027714,320375,14699500,,,,,,,,,,,,,,,,,,,SNOV
0,0.00017,0.000171,0.000116,0.00011599999999999999,644,18794,0.00033,0.000331,0.000143,0.000227,263,36552,0.000228,0.000229,0.000156,0.000221,69,25437,0.000121,0.000129,9.5e-05,0.000129,8,13626,6.3e-05,6.3e-05,5e-05,5.5e-05,52,7207,0.000955,0.000955,0.000875,0.000938,92,114434,ENRG
